1.390836008150456493e+00,1.494630403227573900e+00,3.995612105605734321e+00,5.827531067137641685e+00,8.913381250845525017e+00,1.127582683215700499e+01,1.264170423880782934e+01,1.381574306874435720e+01,1.533302268222035281e+01,1.668982216610377023e+01,1.668982216610377023e+01,1.679361656118088675e+01,1.679361656118088675e+01,1.754426690619700224e+01,1.786953244249699324e+01,1.871590284300043194e+01,1.871590284300043194e+01,1.881969723807755202e+01,1.944657814910986460e+01,2.069303000835935435e+01,2.069303000835935791e+01,2.079682440343647798e+01,2.079682440343648153e+01,2.115614233928566890e+01,2.148140787558566345e+01,2.148140787558566700e+01,2.158520227066278707e+01,2.168899666573990714e+01,2.168899666573991070e+01,2.179279106081703077e+01,2.211805659711702532e+01,2.362254830565457553e+01,2.362254830565457553e+01,2.362254830565457553e+01,2.372634270073169915e+01,2.447699304574781820e+01,2.483631098159700912e+01,2.546319189262932525e+01,2.546319189262932525e+01,2.578845742892931980e+01,2.589225182400644343e+01,2.589225182400644343e+01,2.673862222450988213e+01,2.673862222450988213e+01,2.684241661958700575e+01,2.801645544952353362e+01,2.801645544952353362e+01,2.812024984460065724e+01,2.812024984460065724e+01,2.844551538090065179e+01,2.880483331674983560e+01,2.880483331674983560e+01,2.890862771182695212e+01,2.890862771182695212e+01,2.901242210690406864e+01,2.901242210690406864e+01,2.937174004275325956e+01,2.947553443783037608e+01,2.947553443783037608e+01,3.022618478284650223e+01,3.022618478284650223e+01,3.032997917792361875e+01,3.032997917792361875e+01,3.065524471422361330e+01,3.065524471422361330e+01,3.075903910930072982e+01,3.138592002033304595e+01,3.138592002033304595e+01,3.148971441541016247e+01,3.184903235125935339e+01,3.195282674633646991e+01,3.195282674633646991e+01,3.205662114141358643e+01,3.205662114141358643e+01,3.205662114141358643e+01,3.238188667771358098e+01,3.238188667771358098e+01,3.248568107279069750e+01,3.248568107279069750e+01,3.248568107279069750e+01,3.248568107279069750e+01,3.248568107279069750e+01,3.258947546786781402e+01,3.258947546786781402e+01,3.294879340371700494e+01,3.305258779879412145e+01,3.305258779879412145e+01,3.305258779879412145e+01,3.305258779879412145e+01,3.315638219387125218e+01,3.400275259437469799e+01,3.400275259437469799e+01,3.400275259437469799e+01,3.400275259437469799e+01,3.436207053022388891e+01,3.468733606652386925e+01,3.479113046160099998e+01,3.479113046160099998e+01,3.489492485667813071e+01,3.614137671592760626e+01,3.614137671592760626e+01,3.614137671592760626e+01,3.624517111100473699e+01,3.624517111100473699e+01,3.624517111100473699e+01,3.660448904685392790e+01,3.735513939187003984e+01,3.745893378694717057e+01,3.745893378694717057e+01,3.745893378694717057e+01,3.745893378694717057e+01,3.745893378694717057e+01,3.778419932324715091e+01,3.788799371832428164e+01,3.788799371832428164e+01,3.799178811340141237e+01,3.861866902443372851e+01,3.861866902443372851e+01,3.861866902443372851e+01,3.872246341951085924e+01,3.872246341951085924e+01,3.872246341951085924e+01,3.908178135536005016e+01,3.908178135536005016e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.940704689166003050e+01,3.951084128673716123e+01,3.951084128673716123e+01,3.951084128673716123e+01,3.961463568181429196e+01,3.961463568181429196e+01,3.961463568181429196e+01,3.961463568181429196e+01,3.961463568181429196e+01,3.971843007689142269e+01,4.004369561319137460e+01,4.004369561319134618e+01,4.121773444312785273e+01,4.121773444312782431e+01,4.121773444312779588e+01,4.132152883820489819e+01,4.142532323328200050e+01,4.178464116913116300e+01,4.178464116913113457e+01,4.178464116913110615e+01,4.188843556420820846e+01,4.188843556420818004e+01,4.188843556420815162e+01,4.188843556420812320e+01,4.188843556420809477e+01,4.188843556420806635e+01,4.188843556420803793e+01,4.188843556420800951e+01,4.188843556420798109e+01,4.199222995928508340e+01,4.199222995928505497e+01,4.199222995928502655e+01,4.231749549558497847e+01,4.231749549558497847e+01,4.231749549558497847e+01,4.231749549558497847e+01,4.294437640661726618e+01,4.294437640661726618e+01,4.304817080169436849e+01,4.315196519677147080e+01,4.315196519677147080e+01,4.315196519677147080e+01,4.399833559727488819e+01,4.410212999235199050e+01,4.410212999235199050e+01,4.410212999235199050e+01,4.410212999235199050e+01,4.485278033736807402e+01,4.521209827321723651e+01,4.521209827321723651e+01,4.531589266829433882e+01,4.564115820459431916e+01,4.564115820459431916e+01,4.564115820459431916e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.574495259967142147e+01,4.584874699474852378e+01,4.584874699474852378e+01,4.584874699474852378e+01,4.584874699474852378e+01,4.595254138982562608e+01,4.595254138982562608e+01,4.595254138982562608e+01,4.595254138982562608e+01,4.595254138982562608e+01,4.605633578490272839e+01,4.605633578490272839e+01,4.638160132120270873e+01,4.648539571627981104e+01,4.648539571627981104e+01,4.648539571627981104e+01,4.648539571627981104e+01,4.648539571627981104e+01,4.648539571627981104e+01,4.684471365212897354e+01,4.684471365212897354e+01,4.694850804720607584e+01,4.705230244228317815e+01,4.705230244228317815e+01,4.705230244228317815e+01,4.705230244228317815e+01,4.705230244228317815e+01,4.715609683736028046e+01,4.715609683736028046e+01,4.725989123243738277e+01,4.725989123243738277e+01,4.725989123243738277e+01,4.725989123243738277e+01,4.758515676873736311e+01,4.758515676873736311e+01,4.758515676873736311e+01,4.758515676873736311e+01,4.794447470458652560e+01,4.804826909966362791e+01,4.804826909966362791e+01,4.804826909966362791e+01,4.867515001069591563e+01,4.867515001069591563e+01,4.877894440577301793e+01,5.028343611431051841e+01,5.028343611431051841e+01,5.028343611431051841e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.038723050938762071e+01,5.049102490446472302e+01,5.049102490446472302e+01,5.049102490446472302e+01,5.049102490446472302e+01,5.049102490446472302e+01,5.049102490446472302e+01,5.059481929954182533e+01,5.059481929954182533e+01,5.059481929954182533e+01,5.069861369461892764e+01,5.069861369461892764e+01,5.069861369461892764e+01,5.080240808969602995e+01,5.155305843471211347e+01,5.187832397101209381e+01,5.187832397101209381e+01,5.198211836608919612e+01,5.198211836608919612e+01,5.234143630193835861e+01,5.234143630193835861e+01,5.244523069701546092e+01,5.244523069701546092e+01,5.254902509209256323e+01,5.254902509209256323e+01,5.254902509209256323e+01,5.254902509209256323e+01,5.393986110024297886e+01,5.393986110024297886e+01,5.393986110024297886e+01,5.393986110024297886e+01,5.393986110024297886e+01,5.404365549532008117e+01,5.404365549532008117e+01,5.414744989039718348e+01,5.414744989039724032e+01,5.414744989039724032e+01,5.414744989039724032e+01,5.414744989039724032e+01,5.425124428547434263e+01,5.425124428547434263e+01,5.425124428547434263e+01,5.435503868055144494e+01,5.435503868055144494e+01,5.445883307562854725e+01,5.481815101147770974e+01,5.481815101147770974e+01,5.481815101147770974e+01,5.492194540655481205e+01,5.492194540655481205e+01,5.502573980163191436e+01,5.502573980163191436e+01,5.535100533793189470e+01,5.535100533793189470e+01,5.535100533793189470e+01,5.535100533793189470e+01,5.535100533793189470e+01,5.545479973300899701e+01,5.578006526930897735e+01,5.578006526930897735e+01,5.588385966438607966e+01,5.588385966438607966e+01,5.588385966438607966e+01,5.588385966438607966e+01,5.598765405946318197e+01,5.598765405946312512e+01,5.631291959576310546e+01,5.631291959576310546e+01,5.631291959576310546e+01,5.641671399084020777e+01,5.641671399084020777e+01,5.652050838591731008e+01,5.662430278099441239e+01,5.662430278099441239e+01,5.698362071684357488e+01,5.761050162787580575e+01,5.761050162787580575e+01,5.761050162787580575e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.771429602295290806e+01,5.781809041803001037e+01,5.781809041803001037e+01,5.792188481310711268e+01,5.824715034940709302e+01,5.824715034940709302e+01,5.824715034940709302e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.835094474448419533e+01,5.919731514498755587e+01,5.919731514498755587e+01,5.930110954006465818e+01,5.930110954006465818e+01,5.930110954006465818e+01,5.930110954006465818e+01,6.005175988508074170e+01,6.005175988508074170e+01,6.005175988508074170e+01,6.015555428015784400e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.048081981645782434e+01,6.058461421153492665e+01,6.068840860661202896e+01,6.068840860661202896e+01,6.068840860661202896e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.101367414291200930e+01,6.111746853798911161e+01,6.122126293306621392e+01,6.122126293306621392e+01,6.122126293306621392e+01,6.122126293306621392e+01,6.158058086891537641e+01,6.158058086891537641e+01,6.158058086891537641e+01,6.158058086891537641e+01,6.158058086891537641e+01,6.168437526399247872e+01,6.168437526399247872e+01,6.168437526399247872e+01,6.168437526399247872e+01,6.168437526399247872e+01,6.168437526399247872e+01,6.204369319984164122e+01,6.204369319984164122e+01,6.204369319984164122e+01,6.204369319984164122e+01,6.204369319984164122e+01,6.204369319984164122e+01,6.214748759491874353e+01,6.214748759491874353e+01,6.214748759491874353e+01,6.247275313121872387e+01,6.247275313121872387e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.257654752629582617e+01,6.268034192137292848e+01,6.268034192137292848e+01,6.278413631645003079e+01,6.278413631645003079e+01,6.278413631645003079e+01,6.288793071152713310e+01,6.288793071152713310e+01,6.288793071152713310e+01,6.288793071152713310e+01,6.299172510660423541e+01,6.299172510660423541e+01,6.299172510660423541e+01,6.309551950168133772e+01,6.309551950168133772e+01,6.309551950168133772e+01,6.309551950168133772e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.319931389675844002e+01,6.355863183260760252e+01,6.388389736890758286e+01,6.388389736890758286e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.398769176398468517e+01,6.409148615906178748e+01,6.409148615906178748e+01,6.409148615906178748e+01,6.409148615906178748e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.419528055413888978e+01,6.429907494921599209e+01,6.429907494921599209e+01,6.429907494921599209e+01,6.440286934429309440e+01,6.440286934429309440e+01,6.450666373937019671e+01,6.450666373937019671e+01,6.450666373937019671e+01,6.450666373937019671e+01,6.450666373937019671e+01,6.450666373937019671e+01,6.461045813444729902e+01,6.461045813444729902e+01,6.578449696438383398e+01,6.641137787541606485e+01,6.641137787541606485e+01,6.641137787541606485e+01,6.651517227049316716e+01,6.684043780679314750e+01,6.694423220187024981e+01,6.694423220187024981e+01,6.730355013771941231e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.740734453279651461e+01,6.751113892787361692e+01,6.751113892787361692e+01,6.751113892787361692e+01,6.751113892787361692e+01,6.761493332295071923e+01,6.761493332295071923e+01,6.761493332295071923e+01,6.761493332295071923e+01,6.761493332295071923e+01,6.761493332295071923e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.771872771802782154e+01,6.804399325432780188e+01,6.814778764940490419e+01,6.814778764940490419e+01,6.814778764940490419e+01,6.825158204448200649e+01,6.825158204448200649e+01,6.861089998033116899e+01,6.861089998033116899e+01,6.861089998033116899e+01,6.871469437540827130e+01,6.871469437540827130e+01,6.871469437540827130e+01,6.946534472042435482e+01,6.946534472042435482e+01,6.946534472042435482e+01,6.956913911550145713e+01,6.956913911550145713e+01,6.956913911550145713e+01,6.956913911550145713e+01,6.956913911550145713e+01,6.956913911550145713e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.989440465180143747e+01,6.999819904687853978e+01,6.999819904687853978e+01,6.999819904687853978e+01,6.999819904687853978e+01,6.999819904687853978e+01,6.999819904687853978e+01,6.999819904687853978e+01,7.010199344195564208e+01,7.010199344195564208e+01,7.010199344195564208e+01,7.020578783703274439e+01,7.030958223210984670e+01,7.030958223210984670e+01,7.041337662718694901e+01,7.041337662718694901e+01,7.041337662718694901e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.041337662718706270e+01,7.051717102226416500e+01,7.051717102226416500e+01,7.051717102226416500e+01,7.051717102226416500e+01,7.051717102226416500e+01,7.062096541734126731e+01,7.072475981241836962e+01,7.072475981241836962e+01,7.072475981241836962e+01,7.072475981241836962e+01,7.108407774826753212e+01,7.108407774826753212e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.118787214334463442e+01,7.129166653842173673e+01,7.161693207472171707e+01,7.161693207472171707e+01,7.161693207472171707e+01,7.161693207472171707e+01,7.172072646979881938e+01,7.172072646979881938e+01,7.172072646979881938e+01,7.172072646979881938e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.182452086487592169e+01,7.192831525995302400e+01,7.192831525995302400e+01,7.203210965503012631e+01,7.203210965503012631e+01,7.203210965503012631e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.213590405010722861e+01,7.223969844518433092e+01,7.223969844518433092e+01,7.223969844518433092e+01,7.256496398148419757e+01,7.256496398148419757e+01,7.256496398148419757e+01,7.266875837656129988e+01,7.266875837656129988e+01,7.266875837656129988e+01,7.277255277163840219e+01,7.277255277163840219e+01,7.277255277163840219e+01,7.309781830793826884e+01,7.320161270301537115e+01,7.320161270301537115e+01,7.320161270301537115e+01,7.356093063886441996e+01,7.356093063886441996e+01,7.356093063886441996e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.366472503394152227e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.376851942901862458e+01,7.387231382409572689e+01,7.387231382409572689e+01,7.387231382409572689e+01,7.387231382409572689e+01,7.387231382409572689e+01,7.387231382409572689e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.397610821917282919e+01,7.407990261424993150e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.418369700932703381e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.428749140440413612e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.439128579948123843e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.501816671051346930e+01,7.512196110559057161e+01,7.522575550066767391e+01,7.532954989574477622e+01,7.532954989574477622e+01,7.565481543204464288e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.575860982712174518e+01,7.586240422219884749e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.596619861727594980e+01,7.606999301235305211e+01,7.606999301235305211e+01,7.642931094820210092e+01,7.642931094820210092e+01,7.642931094820210092e+01,7.642931094820210092e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.653310534327920323e+01,7.685837087957906988e+01,7.685837087957906988e+01,7.685837087957906988e+01,7.696216527465617219e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.706595966973327450e+01,7.742527760558232330e+01,7.827164800608579753e+01,7.902229835110188105e+01,7.902229835110188105e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.912609274617898336e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.922988714125608567e+01,7.933368153633318798e+01,7.933368153633318798e+01,7.933368153633318798e+01,7.933368153633318798e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,7.943747593141029029e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.068392779065970899e+01,8.078772218573681130e+01,8.078772218573681130e+01,8.089151658081391361e+01,8.089151658081391361e+01,8.089151658081391361e+01,8.089151658081391361e+01,8.089151658081391361e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.099531097589101591e+01,8.135462891174006472e+01,8.135462891174006472e+01,8.145842330681716703e+01,8.145842330681716703e+01,8.145842330681716703e+01,8.145842330681716703e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.156221770189426934e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.166601209697137165e+01,8.202533003282042046e+01,8.202533003282042046e+01,8.202533003282042046e+01,8.202533003282042046e+01,8.202533003282042046e+01,8.202533003282042046e+01,8.212912442789752276e+01,8.245438996419738942e+01,8.245438996419738942e+01,8.245438996419738942e+01,8.245438996419738942e+01,8.255818435927449173e+01,8.266197875435159403e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.276577314942869634e+01,8.286956754450579865e+01,8.297336193958290096e+01,8.307715633466000327e+01,8.307715633466000327e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.318095072973710558e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.328474512481420788e+01,8.338853951989131019e+01,8.371380505619117685e+01,8.381759945126827915e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.392139384634538146e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.402518824142248377e+01,8.412898263649958608e+01,8.412898263649958608e+01,8.412898263649958608e+01,8.412898263649958608e+01,8.412898263649958608e+01,8.412898263649958608e+01,8.412898263649958608e+01
